price,lot_area,living_area,num_floors,num_bedrooms,num_bathrooms,waterfront,year_built,year_renovated
259500,35060,1330,1.0,3,2.0,0,1989,0
354000,5420,2340,2.0,4,2.5,0,2003,0
999950,22464,3740,2.0,3,2.25,0,1966,0
464500,10466,1150,1.0,3,1.75,0,1959,0
300000,4200,1750,2.0,3,2.5,0,2005,0
1080000,7216,3890,2.0,3,2.75,0,1967,2010
309950,6666,1770,2.0,4,2.5,0,1989,0
315000,3700,1160,1.5,3,1.0,0,1909,0
499950,5580,1440,1.5,3,1.0,0,1908,0
780000,4800,2600,1.0,4,2.0,0,1953,0
885000,16090,2640,1.0,3,3.25,0,1976,0
500000,3885,1010,1.5,2,1.0,0,1906,1990
329000,6755,1840,1.0,3,2.0,0,1989,0
246000,7455,1720,1.0,4,1.75,0,1963,0
405000,9600,1280,1.0,3,1.5,0,1960,0
349000,7800,1700,1.0,4,1.75,0,1981,0
374950,12062,1980,2.0,4,2.5,0,1992,0
306000,7217,1160,1.0,3,2.0,0,1969,0
416000,7840,1980,1.0,4,1.75,0,1961,0
560000,12476,1960,2.0,3,2.5,0,1989,0
260000,20700,1270,1.0,3,1.5,0,1948,0
306500,38377,2060,1.0,3,2.25,0,1978,0
299950,11274,1980,1.0,3,1.75,0,1968,0
265500,8977,1450,1.0,3,2.5,0,1990,0
219000,12000,1200,1.0,3,1.5,0,1986,0
365000,17349,1830,1.0,3,1.75,0,1977,0
499000,42689,2090,1.5,3,2.0,0,1959,1998
366000,8301,1510,1.0,3,1.75,0,1967,0
514950,1264,1310,3.0,3,2.25,0,2014,0
875000,10669,3790,2.0,4,2.75,0,1999,0
831000,8800,2240,1.0,3,2.25,0,1957,0
689900,7266,2740,2.0,4,3.25,0,2003,0
315000,10763,1660,2.0,3,2.5,0,1994,0
355000,8049,2460,2.0,0,0.0,0,1990,0
336500,7284,1480,1.0,3,1.0,0,1963,0
1100000,4050,2640,1.5,3,2.75,0,1926,0
375000,8057,1900,1.0,6,2.0,0,1959,0
289275,24046,2860,1.0,3,2.0,0,1985,0
455000,6000,3440,2.0,4,3.5,0,2002,0
505000,10695,1640,1.0,3,1.75,0,1975,0
450000,3350,1450,1.5,3,1.0,0,1919,0
567500,7398,2300,2.0,3,2.5,0,2001,0
265000,8505,1460,1.0,3,1.5,0,1955,0
340000,14992,1570,1.0,3,2.0,0,2001,0
375000,8885,1540,1.5,3,2.0,0,1939,0
920000,4218,3300,2.0,6,3.0,0,1970,0
850000,11843,2130,2.0,4,2.25,0,1972,0
202000,9750,1010,1.0,3,1.0,0,1969,0
725000,12000,2420,1.0,4,3.0,0,1984,0
900000,33980,3870,2.0,3,3.25,0,1991,0
680200,6000,1960,1.0,2,1.5,0,1951,0
216500,9000,1170,1.0,3,1.0,0,1918,0
325000,7650,1890,1.0,3,1.5,0,1966,0
675000,4134,2250,2.0,3,2.5,0,2004,0
435000,16321,750,1.0,2,0.75,0,1936,0
263500,14000,1610,1.0,3,1.75,0,1977,0
550000,36256,2590,2.0,4,2.25,0,1978,0
875000,3750,2520,2.0,3,2.5,0,1995,0
246600,8400,1340,1.0,4,1.0,0,1966,0
337000,941,1460,3.0,3,2.25,0,2006,0
240000,7500,1380,1.0,3,1.75,0,1988,0
490000,11120,1510,1.0,3,1.75,0,1984,0
510000,83231,2510,1.0,5,2.5,0,1975,0
305000,8008,910,1.0,3,1.0,0,1971,0
350000,3655,1970,2.0,3,2.5,0,2003,0
284200,6632,1540,1.0,3,1.75,0,1959,0
357000,9757,1980,2.0,4,2.5,0,1995,0
854000,38865,3150,1.0,4,2.75,0,1986,0
1175000,49658,4700,2.0,4,2.5,0,1999,0
1000000,15952,2300,1.0,3,2.25,0,1963,0
616500,3000,1880,2.0,4,2.25,0,1909,1977
750000,3750,2640,2.0,4,2.75,0,1911,0
650000,9100,3900,2.0,6,4.5,0,1979,0
275000,10050,2670,1.0,4,2.25,0,1962,0
540000,4280,1840,1.0,4,1.75,0,1918,0
225000,10665,1120,1.0,3,1.0,0,1961,0
845000,9072,2970,2.0,4,2.5,0,1991,0
490000,7740,1410,1.0,3,2.25,0,1923,0
753000,8167,3060,2.0,4,2.5,0,2005,0
475000,7210,2490,1.0,3,1.75,0,1972,0
124000,7203,840,1.5,1,0.75,0,1949,0
224000,7203,840,1.5,1,0.75,0,1949,0
485000,3800,1130,1.0,2,1.0,0,1916,0
230000,6000,1850,1.0,4,1.75,0,1944,0
372000,14175,2330,1.0,4,2.75,0,1980,0
306000,9426,1880,2.0,4,2.5,0,1990,0
905000,3000,2980,2.0,4,3.5,0,2008,0
440000,6678,1440,1.0,4,1.0,0,1950,0
280000,10001,1630,1.0,3,1.75,0,1977,0
435000,147823,1778,2.0,3,2.5,0,1999,0
425000,4500,1930,2.0,3,2.5,0,1990,0
204950,11429,1130,1.0,2,0.75,0,1956,0
670000,7500,1650,1.0,2,1.75,0,1959,0
475000,2723,820,1.0,2,1.0,0,1921,0
352000,6650,2900,1.0,5,2.5,0,1964,0
575000,8800,2330,1.0,4,1.75,0,1961,0
1730000,20668,4440,2.0,4,3.5,0,1965,0
491000,5070,1660,2.0,3,2.0,0,1950,1990
750000,7465,3020,2.0,4,2.5,0,2004,0
830000,50662,1850,1.0,4,2.5,0,1978,0
1140000,20197,5960,2.0,6,3.75,0,2005,0
137124,27442,960,1.0,3,1.0,0,1970,0
225000,6000,1150,1.5,4,1.0,0,1907,0
732600,7300,2130,1.0,4,2.5,0,1963,0
818000,8001,2460,2.0,4,2.25,0,1984,0
431000,14950,2360,1.0,3,2.25,0,1978,0
304000,1034,1320,3.0,2,2.25,0,1996,0
650000,4667,1910,1.0,5,2.0,0,1908,0
450000,6160,1610,2.0,2,2.0,0,1977,0
269000,8401,1610,1.0,4,1.0,0,1958,0
875000,10732,1160,1.0,3,1.0,0,1953,0
890000,8393,2870,1.0,4,2.25,0,1977,0
565000,9725,2280,2.0,4,2.5,0,1986,0
448175,1339,1370,2.0,2,2.0,0,2006,0
235000,4800,1470,2.0,0,0.0,0,1996,0
680000,6500,2970,2.0,5,3.0,0,2000,0
629000,12367,1460,2.0,3,1.75,1,1970,0
494000,1486,1570,2.5,3,3.5,0,2000,0
1100000,5500,2880,2.0,4,3.0,0,1926,0
450000,9460,1900,1.0,5,2.5,0,1969,0
330000,11050,2020,1.0,3,1.75,0,1969,0
960000,11397,3110,2.0,4,2.5,0,1984,0
360000,7056,2390,2.0,4,2.5,0,1990,0
378000,11672,2150,2.0,3,2.5,0,2004,0
499950,6250,1340,1.0,3,1.75,0,1941,0
450000,12866,1990,2.0,3,2.5,0,1986,0
523500,5969,1600,1.0,2,2.0,0,1950,0
600000,43995,2680,2.0,3,2.5,0,1986,0
290000,4828,2080,2.0,3,2.5,0,2002,0
176000,5434,1340,2.0,3,3.25,0,1986,0
885000,3750,2590,1.5,3,2.0,0,1904,0
483000,3000,1240,1.5,2,1.75,0,1906,0
240000,7125,1310,1.0,3,1.0,0,1978,0
720000,5200,2530,1.0,4,2.25,0,1957,0
311000,5822,1780,2.0,4,2.5,0,2001,0
332500,7995,1600,1.0,3,2.0,0,1950,1984
164950,15330,1570,1.0,3,1.75,0,1956,0
371000,15330,1570,1.0,3,1.75,0,1956,0
264500,16200,1650,1.0,3,1.75,0,1976,0
1738000,6513,2920,2.0,4,2.25,0,1937,0
503000,4280,870,1.0,2,1.0,0,1921,0
738000,5010,2830,2.0,4,2.5,0,2000,0
393000,3350,980,1.0,2,1.0,0,1925,0
280000,45528,990,1.0,2,1.0,0,1992,0
260000,9647,2360,1.0,4,2.5,0,1964,0
505000,4640,1000,1.0,2,1.0,0,1915,0
241000,8000,1660,1.0,3,1.5,0,1976,0
530000,9605,1520,1.0,3,1.75,0,1975,0
713000,4000,1180,1.5,1,1.0,0,1910,0
487000,10125,1770,2.0,3,1.75,0,1944,1978
128000,5393,980,1.0,2,1.0,0,1969,0
210500,10178,1840,1.0,3,1.0,0,1960,0
420000,7210,1810,1.0,3,2.5,0,1968,0
679000,4320,1780,2.0,3,2.5,0,1930,1986
784950,4227,2840,3.0,4,2.75,0,2014,0
352000,6366,2650,2.0,4,2.5,0,1998,0
386000,1318,1270,2.0,3,1.5,0,2004,0
335000,17000,1260,1.0,3,1.75,0,1994,0
472500,15500,1750,1.0,3,2.0,0,1982,0
599950,13292,2680,1.0,5,2.25,0,1976,0
963990,6765,3830,2.0,4,3.25,0,2014,0
735000,3600,1610,2.0,3,2.0,0,1925,0
858450,9751,3840,2.0,3,4.25,0,1998,0
665000,4000,2670,2.0,5,2.75,0,1914,0
290000,7414,2000,2.0,3,2.5,0,1993,0
250000,4320,860,1.0,2,1.0,0,1925,0
192500,7205,1420,1.0,3,1.75,0,1986,0
350000,13400,2060,1.0,4,2.0,0,1957,0
518000,9910,2790,2.0,4,2.5,0,2003,0
563000,3376,1410,1.5,4,1.0,0,1911,0
375000,9566,2420,2.0,4,3.0,0,2003,0
400000,1319,1460,3.0,3,2.5,0,2002,0
240000,16000,2460,1.0,5,1.75,0,1957,0
317500,5120,1000,1.0,2,1.0,0,1902,0
1315000,36342,4420,2.0,5,4.0,0,1982,0
234000,239144,1240,1.0,3,1.0,0,1921,1992
645000,13750,1740,2.0,3,2.5,0,1975,0
649000,4840,1280,1.0,2,1.0,0,1908,0
605000,3980,2520,2.0,4,2.5,0,2004,0
337900,1471,1500,3.0,3,3.5,0,1999,0
535000,3600,2490,2.0,3,2.75,0,1906,0
325000,5684,1530,1.0,4,1.0,0,1957,0
429950,10875,1740,1.0,4,2.25,0,1967,0
775000,32807,3550,2.0,3,2.5,0,1989,0
650000,6000,1280,1.0,2,1.0,0,1965,0
1200000,13114,2320,2.0,4,2.25,0,1967,0
275000,10404,1140,1.0,2,1.0,0,1935,0
575000,16970,3930,2.0,4,3.5,0,1997,0
540000,16455,2370,1.0,3,2.5,0,1959,0
640000,4206,2340,1.0,3,1.75,0,1917,0
275000,9125,1240,1.0,3,1.5,0,1967,0
672800,10533,2740,2.0,4,2.5,0,1997,0
495000,9144,1940,1.0,4,2.25,0,1956,0
820000,35108,2950,1.5,3,2.5,0,1995,0
475000,11443,1980,1.0,4,2.75,0,1952,0
1275000,7861,2850,1.0,4,2.0,0,1970,0
380000,9375,1160,1.0,3,1.0,0,1967,0
397500,8225,2130,1.0,3,2.0,0,1987,0
352000,8560,2420,1.0,5,2.5,0,1978,0
893880,8600,2820,1.0,6,2.5,0,1967,0
635000,34200,3710,2.0,5,3.25,0,1986,0
420000,8165,1770,2.0,3,2.25,0,1977,0
503000,2500,1260,1.0,3,2.0,0,1987,0
689000,10143,2330,1.0,2,1.75,0,1953,0
749500,3840,2490,1.5,4,2.75,0,1922,0
1150000,49542,4090,2.0,6,3.75,0,1984,0
563500,12831,2800,2.0,4,2.5,0,2001,0
480000,9664,2440,2.0,4,3.0,0,1981,0
374950,8800,2540,1.0,4,3.0,0,1977,0
308950,6250,1600,2.0,3,2.5,0,1995,0
445000,16934,2680,1.0,4,2.75,0,1958,0
237200,9000,1220,1.0,3,1.5,0,1968,0
453500,7270,1550,1.5,3,1.75,0,1953,0
616500,4549,2080,1.0,3,2.0,0,1954,0
1250000,32909,5000,2.0,5,5.0,0,2000,0
396000,5150,630,1.0,1,1.0,0,1954,0
210000,8179,1070,1.0,3,1.0,0,1949,0
539000,5175,1900,1.0,2,1.75,0,1919,0
605000,18600,2960,2.0,3,2.5,0,1979,0
437500,4800,1490,2.0,3,2.0,0,1948,0
215000,15000,1500,1.0,3,1.5,0,1952,0
440000,4780,2410,2.0,4,2.5,0,2000,0
525000,22500,2000,1.0,3,1.0,0,1939,0
319900,20383,1140,1.0,3,1.5,0,1985,0
335000,9075,1120,1.0,3,1.0,0,1977,0
485000,35273,2900,2.0,3,2.25,0,1986,0
359999,7700,3220,2.0,4,2.25,0,1976,0
799000,19783,2500,1.0,5,2.75,0,1959,0
280000,10454,1610,1.0,3,2.25,0,1977,0
1050000,3433,2250,1.5,4,2.75,0,1927,2013
290000,4800,1240,2.0,1,2.0,0,1910,0
235000,2748,1660,2.0,2,2.25,0,1995,0
495000,3000,2080,1.0,3,1.75,0,1925,0
290000,7488,1880,2.0,3,2.25,0,1980,0
230000,9516,1050,1.0,4,1.5,0,1969,0
234000,8475,1480,1.0,3,1.75,0,1968,0
597400,4500,2420,2.0,4,2.5,0,2001,0
370000,17600,2190,1.0,4,2.5,0,1966,0
755000,10452,2660,2.0,4,2.5,0,1993,0
342000,5715,2430,2.0,3,2.5,0,1999,0
497000,3325,770,1.0,2,1.0,0,1918,0
835000,30166,3060,1.0,3,1.0,0,1959,0
730000,4500,2920,2.0,4,2.75,0,1999,0
655000,5250,1370,1.0,3,1.0,0,1939,0
205000,3118,1870,2.0,3,2.5,0,1993,0
632750,4800,1800,1.5,4,2.0,0,1918,0
330000,7715,2100,1.0,5,3.0,0,2013,0
527500,8250,2530,2.0,5,2.25,0,1961,0
716500,6465,3290,2.0,4,2.5,0,2002,0
388500,5395,1890,2.0,4,2.5,0,2006,0
530000,7770,1680,1.0,3,1.75,0,1967,0
419000,4517,2170,2.0,3,2.5,0,2002,0
385000,7360,1200,1.0,3,1.75,0,1978,0
655000,5669,2990,2.0,4,2.5,0,2003,0
1695000,10900,3770,2.0,4,2.75,0,1924,0
279000,47044,1020,1.0,2,1.0,0,1904,1958
262000,9579,1700,1.0,3,1.5,0,1962,0
533000,4750,1550,1.5,4,1.0,0,1919,0
640000,8100,1680,1.0,3,1.75,0,1950,0
285000,35127,1680,2.0,3,2.25,0,1987,0
458400,10300,1910,1.0,4,2.5,0,1921,1968
620000,10587,3160,1.0,5,3.25,0,1960,0
465000,11358,2020,1.0,3,1.5,0,1956,0
690000,7054,3210,2.0,4,3.75,0,1985,0
462500,51400,2350,1.0,3,2.25,0,1977,0
369950,10221,1910,2.0,4,2.5,0,1994,0
124500,6480,840,1.0,2,1.0,0,1954,0
950000,10920,2620,1.0,4,2.25,0,1965,0
418000,10580,1220,1.0,4,1.5,0,1965,0
160000,8000,1060,1.0,3,1.0,0,1927,0
457000,10800,2200,1.0,4,2.5,0,1964,0
530000,7680,2120,1.0,2,1.75,0,1948,0
385000,7300,1250,1.0,3,1.0,0,1956,0
491000,7800,1440,1.0,3,1.75,0,1958,0
521000,8034,1890,1.0,4,2.25,0,1967,0
255000,8528,1140,1.0,3,1.0,0,1967,0
292050,7199,2840,1.0,5,3.0,0,2003,0
326000,7200,1880,1.0,6,3.0,0,1966,0
300000,5120,750,1.0,2,1.0,0,1941,0
291600,7480,1630,1.0,3,1.75,0,1979,0
435000,12551,1720,1.0,5,1.5,0,1967,0
465000,1311,1600,3.0,3,2.5,0,2005,0
200000,7420,1230,1.5,3,2.25,0,1913,0
238000,6132,1610,1.0,3,1.5,0,1959,0
455000,7000,1320,1.0,4,2.5,0,1956,0
230000,7220,2180,2.0,6,3.0,0,1980,0
808000,4104,2190,2.0,4,2.25,0,1928,0
578500,5700,1490,1.5,3,1.0,0,1916,0
390000,868,1463,3.0,3,2.0,0,2003,0
517500,3933,1800,2.0,3,2.5,0,1989,0
755000,4000,2880,1.5,4,2.75,0,1912,2000
579500,4120,1250,1.0,3,1.75,0,1925,0
649950,1350,1670,3.0,3,2.75,0,2014,0
228000,6120,2000,1.0,4,1.75,0,1965,0
665000,3680,2280,1.5,4,1.75,0,1926,0
689000,6069,2110,2.0,4,2.5,0,1999,0
560000,11240,2520,1.0,4,2.5,0,1977,0
529000,6420,1590,1.0,3,1.0,0,1944,0
375000,14858,2100,1.0,5,2.5,0,1970,0
325000,9240,2090,1.0,4,2.75,0,1949,0
583000,10519,3390,2.0,4,2.5,0,1990,0
330000,9784,790,1.0,2,1.0,0,1932,0
262000,8727,1970,2.0,3,2.5,0,1995,0
555000,6776,2870,2.0,4,2.5,0,2004,0
585000,6000,1110,1.0,2,1.0,0,1951,0
425590,3088,1940,2.0,3,2.75,0,2008,0
235000,4840,720,1.0,2,1.0,0,1947,0
362362,4000,710,1.0,2,1.0,0,1909,0
252000,7500,1370,1.0,3,2.0,0,1997,0
439000,9551,2690,2.0,4,2.5,0,1992,0
465000,10810,3360,2.0,4,2.25,0,1988,0
249900,7854,1500,1.5,4,2.0,0,1983,0
665000,5000,2600,1.0,2,2.5,0,1926,0
370000,8774,1160,1.0,3,1.75,0,1972,0
620000,3000,1430,1.5,2,1.0,0,1929,0
375000,7671,1870,1.0,3,1.0,0,1937,0
552625,9390,2560,1.0,4,2.0,0,1957,0
315500,10500,1160,1.0,3,1.0,0,1966,0
620000,8187,1680,1.0,2,1.75,0,1983,0
510000,9075,2010,1.0,4,2.5,0,1959,0
652500,38677,2540,2.0,4,2.5,0,1987,0
574000,22795,3240,2.0,4,2.5,0,1998,0
430000,12806,2670,2.0,3,2.5,0,2010,0
390000,7236,1080,1.0,3,2.0,0,1947,0
466500,3840,1430,1.0,3,1.0,0,1945,0
315000,2436,1290,2.0,2,2.25,0,1984,0
220000,9600,1240,1.0,4,1.5,0,1971,0
325000,17286,1840,1.0,3,1.75,0,1978,0
365000,8443,1120,1.0,3,1.0,0,1953,0
356000,12384,2100,2.0,3,3.5,0,1980,0
380000,12518,2030,1.0,4,1.75,0,1950,0
579000,8764,2030,2.0,4,2.25,0,1983,0
682000,5000,890,1.0,2,1.0,0,1943,0
499000,12325,1750,1.0,3,1.75,0,1968,0
333760,5880,1300,1.0,3,1.0,0,1968,0
745000,18903,2650,2.0,4,2.5,0,1994,0
380000,10870,1750,1.0,3,1.75,0,1968,0
435000,1350,1440,3.5,3,3.0,0,2005,0
520000,3264,1700,1.0,3,2.75,0,1919,0
965000,41206,3920,2.0,4,2.5,0,1988,0
270000,16728,1470,1.0,3,2.25,0,1959,0
1100000,4643,2520,1.5,5,2.75,0,1916,0
577500,13286,2140,1.0,3,1.75,0,1964,0
650000,5000,1550,1.0,3,1.75,0,1911,2011
1227500,10319,3180,2.0,4,2.5,0,1986,0
1900000,16471,6510,2.0,5,4.25,0,1980,0
475000,3720,1440,1.5,2,2.0,0,1983,0
200000,10132,1150,1.0,3,1.0,0,1970,0
397000,11717,2320,2.0,4,2.5,0,1997,0
383610,8450,1230,1.0,3,2.0,0,1989,0
275000,5742,2060,2.0,4,2.5,0,1999,0
840000,11177,2783,2.0,3,2.0,0,1910,1999
365000,7350,2140,2.0,4,2.5,0,1985,0
362000,955,1420,2.0,3,2.75,0,2004,0
350000,6258,2090,1.0,3,1.75,0,1956,0
200000,13052,1320,1.5,2,1.75,0,1980,0
299000,8100,2300,1.0,4,2.5,0,1979,0
555000,82764,3050,1.0,4,1.5,0,1966,0
1326000,8330,2960,1.0,3,2.25,0,1953,0
896000,16100,2520,1.0,5,2.75,0,1960,0
550000,7290,1740,1.0,2,1.75,0,1950,0
324500,6617,1300,1.0,2,1.0,0,1986,0
312500,7350,1170,1.0,3,1.0,0,1960,0
485000,17786,1946,2.0,4,3.25,0,1990,0
511000,5413,1250,1.0,2,1.0,0,1923,0
139500,1561,1230,2.0,2,1.5,0,1983,0
464000,7203,2180,2.0,4,2.5,0,1989,0
255000,8800,1740,1.0,3,1.75,0,1978,0
679975,4644,3830,2.0,4,2.5,0,2004,0
624800,14274,2250,1.0,3,2.0,0,1964,0
920000,223027,2590,2.0,3,2.75,0,1983,0
1365000,6000,2090,1.5,3,2.5,0,1928,0
510000,10275,2400,1.0,3,1.5,0,1964,0
289659,7200,2260,2.0,4,2.25,0,1984,0
585000,6250,2910,2.0,4,2.5,0,1999,0
555000,6930,3640,2.0,5,3.0,0,2004,0
940000,24897,3770,2.0,4,2.75,0,1964,0
460000,7350,1600,1.0,3,2.0,0,1979,0
319000,7434,2110,2.0,3,2.5,0,1978,0
280000,1916,1720,2.0,3,2.5,0,2005,0
250000,7470,1100,1.0,3,1.0,0,1917,0
749950,8312,2620,2.0,4,2.5,0,1990,0
458000,23265,3090,1.0,5,2.5,0,1957,0
465000,4808,1890,2.0,3,2.5,0,2000,0
580000,2797,1850,1.0,3,1.75,0,1977,0
700000,36562,3100,2.0,4,2.5,0,1994,0
350000,7206,2506,2.0,4,2.5,0,2007,0
456000,7689,1700,1.0,4,1.0,0,1977,0
290000,18958,1550,1.5,3,2.0,0,1983,0
475000,16288,2200,1.0,4,2.75,0,1980,0
285000,3629,1890,2.0,3,2.5,0,2005,0
309000,6400,1140,1.0,3,1.0,0,1962,0
860000,32417,3740,2.0,4,2.0,0,2000,0
219000,6500,1940,1.0,3,2.25,0,1979,0
546500,7199,2130,2.0,3,2.5,0,1990,0
338000,5566,1470,1.0,2,1.0,0,1919,0
505000,8130,1070,1.0,2,1.0,0,1942,0
340000,15084,1680,1.0,4,1.75,0,1979,0
678000,10675,2730,2.0,3,2.25,0,1990,0
800000,10292,1890,1.0,3,1.75,0,1969,0
112000,3230,1080,1.0,1,1.0,0,1963,0
252000,16819,1440,1.5,3,1.75,0,1925,0
335000,7210,2540,1.0,4,2.75,0,1979,0
610000,13418,2300,1.0,3,2.0,0,1955,0
245000,6790,1690,1.0,3,2.0,0,1979,0
493500,16026,1800,1.0,3,1.75,0,1972,0
596500,8505,1770,2.0,4,2.25,0,1986,0
245000,4072,1190,1.5,3,2.0,0,1907,0
333500,7200,1320,1.0,3,1.75,0,1977,0
373000,8974,1290,1.0,3,1.0,0,1976,0
759900,5639,3000,2.0,4,2.5,0,2008,0
317000,1204,1358,3.0,3,2.25,0,2007,0
670000,4080,1220,1.5,3,1.5,0,1914,0
985000,26761,2720,2.0,2,2.5,1,1990,0
310000,6954,1060,1.0,3,1.5,0,1983,0
750000,13122,3020,2.0,4,2.5,0,1997,0
408000,3440,1640,2.0,3,2.0,0,1987,0
900000,8225,3870,2.0,5,3.75,0,1998,0
460000,15054,2860,1.0,4,2.25,0,1957,0
339000,6000,1740,1.0,4,2.5,0,1952,0
660000,6000,1140,1.0,3,2.0,0,1909,0
449950,10783,3290,2.0,4,3.0,0,1990,0
235000,6000,1210,1.0,3,1.0,0,1930,0
769000,13138,3320,1.0,5,2.25,0,1964,0
428000,3900,1350,1.0,2,2.0,0,2003,0
445000,7340,1990,2.0,3,2.25,0,1984,0
462000,6958,2060,1.0,4,2.5,0,1974,0
775000,6198,1460,1.5,3,1.0,0,1916,0
605000,10108,2250,1.0,4,1.75,0,1967,0
193500,15996,950,1.0,2,1.0,0,1946,1995
389950,8060,3140,2.0,4,2.5,0,1991,0
790000,6098,3560,2.0,4,3.5,0,2006,0
442000,5000,1410,1.0,2,1.0,0,1918,0
890000,13500,2770,2.0,4,2.25,0,1974,0
235000,6978,1864,1.0,3,1.0,0,1958,0
495000,6720,1930,1.0,4,1.75,0,1959,0
600000,50965,3870,2.0,4,2.5,0,2007,0
1400000,5500,2020,1.5,3,2.0,0,1937,0
251000,8400,1300,1.0,3,2.0,0,1967,0
471000,57063,3410,2.0,4,2.25,0,1978,0
597000,41338,2370,2.0,4,2.5,0,1995,0
804000,9305,2770,2.0,5,3.5,0,1985,0
357000,17493,1250,1.0,3,1.75,0,1972,0
419990,1689,1690,2.0,3,2.5,0,2014,0
725000,35201,3040,2.0,4,2.5,0,1987,0
275000,5733,2710,2.0,3,2.5,0,2003,0
445000,13630,1190,1.0,3,2.25,0,1984,0
510000,27566,2300,2.0,3,2.5,0,1995,0
330000,13372,1360,1.0,4,1.0,0,1955,0
270000,5605,1500,1.0,3,1.0,0,1942,0
495000,4770,1610,1.0,4,2.0,0,1941,0
225000,10300,1420,2.0,4,1.75,0,1950,2001
716528,5400,1750,1.0,3,1.5,0,1952,0
260000,6095,1510,2.0,3,2.5,0,1991,0
471000,9928,2330,2.0,4,2.5,0,1998,0
690000,4800,2690,2.0,5,3.5,0,1919,1984
548000,7200,1700,1.5,5,1.5,0,1937,0
505000,5410,1020,1.0,3,1.0,0,1928,0
325000,11799,1160,1.0,3,1.0,0,1966,0
682000,34092,2450,2.0,4,2.25,0,1980,0
605000,10760,2010,2.0,3,2.25,0,1985,0
276200,4495,1370,1.0,2,1.75,0,1975,0
530000,4040,1370,1.5,3,1.0,0,1906,0
245000,9600,1990,1.0,3,3.0,0,1988,0
654950,45902,2790,2.0,4,2.5,0,1987,0
221900,6727,780,1.0,2,1.0,0,1939,0
466000,4508,2240,1.0,4,2.0,0,1926,0
383150,6387,2210,1.0,3,2.0,0,2003,0
657100,4240,1390,1.0,4,1.0,0,1924,0
539000,43995,1800,2.0,3,2.0,0,1988,0
400000,15600,3320,1.0,6,3.0,0,1977,0
215000,11600,1960,1.0,4,2.5,0,1931,0
489000,2850,850,1.0,2,1.0,0,1927,0
649000,12764,2980,2.0,4,2.5,0,1994,0
700000,10800,1980,1.0,4,1.75,0,1953,0
268500,8424,790,1.0,2,1.0,0,1953,0
515000,5001,1800,2.0,3,2.5,0,1996,0
685000,10800,2260,1.0,4,2.0,0,1978,0
305000,2142,800,2.0,2,1.5,0,2006,0
950000,4600,2490,1.5,4,2.0,0,1926,0
292500,4568,1610,2.0,4,2.5,0,2006,0
270000,7730,1850,1.0,4,1.75,0,1956,0
450000,7730,1850,1.0,4,1.75,0,1956,0
535000,6480,1920,1.5,4,1.0,0,1920,0
550000,3082,1740,2.0,3,2.5,0,2000,0
457500,2003,1430,2.0,3,2.25,0,1996,0
136500,8580,1420,1.0,3,1.5,0,1962,0
224097,8580,1420,1.0,3,1.5,0,1962,0
254000,10608,1560,2.0,3,2.5,0,1994,0
335000,13500,2030,1.0,4,2.25,0,1963,0
594950,6553,3280,2.0,5,2.5,0,2012,0
350000,18123,1360,1.0,3,1.75,0,1983,0
169950,9832,1180,1.0,3,1.0,0,1970,0
432500,10800,1940,1.0,3,2.5,0,1979,0
440000,4000,1300,2.0,2,1.75,0,1948,0
233703,3788,1650,2.0,3,2.25,0,1985,0
310000,3292,1140,2.0,3,1.5,0,1988,0
735000,6762,2540,2.0,3,2.5,0,1998,0
730000,8150,3440,2.0,4,2.75,0,2014,0
257000,9000,1800,1.0,3,1.75,0,1961,0
485000,1240,1260,3.0,2,2.25,0,2004,0
899000,6000,2370,1.0,4,2.25,0,1959,0
279000,8055,1520,1.5,3,1.0,0,1952,0
225000,7245,1750,1.0,4,2.0,0,1974,0
1355000,4775,2680,2.0,3,1.5,0,1913,0
355000,4242,1590,2.0,3,2.5,0,2000,0
382500,8700,1560,1.0,4,1.75,0,1967,0
324360,9669,2000,2.0,3,2.5,0,1992,0
315000,10450,2380,1.5,3,1.75,0,1966,0
426000,11472,2230,2.0,2,1.0,0,1951,0
395000,6305,2820,2.0,5,2.5,0,2003,0
212644,9650,1570,1.5,3,1.0,0,1922,0
510000,5100,1845,2.0,3,3.0,0,1947,0
85000,9000,830,1.0,2,1.0,0,1939,0
235000,9000,830,1.0,2,1.0,0,1939,0
295000,5754,2030,2.0,4,2.5,0,2001,0
720001,2200,1430,1.5,3,2.5,0,1910,0
313950,6083,1510,1.0,3,1.0,0,1940,0
415000,6083,1510,1.0,3,1.0,0,1940,0
305000,12247,1610,1.0,3,1.75,0,1981,0
625000,4128,1600,1.5,3,1.5,0,1906,0
490000,11040,1420,1.0,3,1.0,0,1961,0
269950,8641,1660,2.0,3,2.0,0,1987,0
2700000,27295,4230,2.0,5,4.0,1,1949,1985
829000,4500,3310,2.5,4,3.0,0,1900,0
635000,77550,2470,1.0,4,2.5,0,1987,0
217500,9750,1040,1.0,3,1.0,0,1959,0
270000,7350,1850,1.0,4,1.75,0,1965,0
1245000,8400,4610,2.0,3,3.0,0,1947,1999
480000,5100,2480,2.0,4,2.5,0,2007,0
575000,6500,2130,1.0,3,1.75,0,1954,0
426950,5589,2350,2.0,4,2.75,0,2001,0
125000,7314,920,1.0,3,1.0,0,1960,0
208000,7314,920,1.0,3,1.0,0,1960,0
325000,10622,1780,1.0,4,2.0,0,1976,0
597157,10880,2690,1.0,7,4.0,0,1960,0
